"LookupName","ResolvedName","SMILES","CID","MolecularFormula","MonoisotopicMass"
"l-Alanyl-l-valine, n-propoxycarbonyl-, propyl ester","l-Alanyl-l-valine, n-propoxycarbonyl-, propyl ester | C15H28N2O5 | CID 91714244",NA,91714244,NA,NA
"(2S)-3,3-dimethyl-2-[2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]propanoylamino]butanoic acid","3,3-Dimethyl-2-[2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]propanoylamino]butanoic acid | C15H28N2O5 | CID 87564787",NA,87564787,NA,NA
"Di-tert-butyl ((1R,2S)-4-hydroxycyclopentane-1,2-diyl)dicarbamate","Di-tert-butyl ((1R,2S)-4-hydroxycyclopentane-1,2-diyl)dicarbamate | C15H28N2O5 | CID 58317583",NA,58317583,NA,NA
"2-[2-(Tert-butoxycarbonyl-methyl-amino)-propionylamino]-3-methyl-butyric acid methyl ester","2-[2-(Tert-butoxycarbonyl-methyl-amino)-propionylamino]-3-methyl-butyric acid methyl ester | C15H28N2O5 | CID 72278007",NA,72278007,NA,NA
"methyl (2R,3S)-2-amino-3-methyl-4-[[(2S)-3-methyl-1-[(2-methylpropan-2-yl)oxy]-1-oxobutan-2-yl]amino]-4-oxobutanoate","CID 73098826 | C15H28N2O5 | CID 73098826",NA,73098826,NA,NA
"Boc-Ala-ObAla(2S,3R-diMe)-NHEt","Boc-Ala-ObAla(2S,3R-diMe)-NHEt | C15H28N2O5 | CID 124173502",NA,124173502,NA,NA
"(3-(((tert-butoxycarbonyl)amino)methyl)oxetan-3-yl)-L-leucine","(3-(((tert-butoxycarbonyl)amino)methyl)oxetan-3-yl)-L-leucine | C15H28N2O5 | CID 124249008",NA,124249008,NA,NA
"(2S)-2-[[(2S)-2-[(1-methoxy-1-oxopropan-2-yl)amino]-4-methylpentanoyl]amino]-3-methylbutanoic acid","(2S)-2-[[(2S)-2-[(1-methoxy-1-oxopropan-2-yl)amino]-4-methylpentanoyl]amino]-3-methylbutanoic acid","CC(C)CC(C(=O)NC(C(C)C)C(=O)O)NC(C)C(=O)OC",0,NA,NA
"(2S)-2-[[(2S)-2-(2-hydroxybutanoylamino)-4-methylpentanoyl]amino]-3-methylbutanoic acid","(2S)-2-[[(2S)-2-(2-hydroxybutanoylamino)-4-methylpentanoyl]amino]-3-methylbutanoic acid","CCC(C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)O)O",0,NA,NA
"propyl (3-(((tert-butoxycarbonyl)amino)methyl)oxetan-3-yl)-L-alaninate","propyl (3-(((tert-butoxycarbonyl)amino)methyl)oxetan-3-yl)-L-alaninate | C15H28N2O5 | CID 124249184",NA,124249184,NA,NA
"Methyl 3-methyl-2-[2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]propanoylamino]butanoate","Methyl 3-methyl-2-[2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]propanoylamino]butanoate | C15H28N2O5 | CID 87564331",NA,87564331,NA,NA
"(2S)-2-[[(2S)-2-(butoxycarbonylamino)-3-methylbutanoyl]amino]-3-methylbutanoic acid","(2S)-2-[[(2S)-2-(butoxycarbonylamino)-3-methylbutanoyl]amino]-3-methylbutanoic acid","CCCCOC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)O",0,NA,NA
"Propyl 2-[[3-[1-[(2-methylpropan-2-yl)oxycarbonylamino]ethyl]oxetan-3-yl]amino]acetate","Propyl 2-[[3-[1-[(2-methylpropan-2-yl)oxycarbonylamino]ethyl]oxetan-3-yl]amino]acetate | C15H28N2O5 | CID 163325183",NA,163325183,NA,NA
"Butanoic acid, (3RS)-4-[(t-butoxycarbonyl-(S)-alanyl)amino]-3-methyl-, ethyl ester","Butanoic acid, (3RS)-4-[(t-butoxycarbonyl-(S)-alanyl)amino]-3-methyl-, ethyl ester | C15H28N2O5 | CID 541663",NA,541663,NA,NA
"3-Methyl-2-[methyl-[2-[2-[(2-methylpropan-2-yl)oxycarbonylamino]ethoxy]ethyl]amino]but-2-enoic acid","3-Methyl-2-[methyl-[2-[2-[(2-methylpropan-2-yl)oxycarbonylamino]ethoxy]ethyl]amino]but-2-enoic acid | C15H28N2O5 | CID 144736563",NA,144736563,NA,NA
"tert-butyl N-[(1R)-3-[(2-methylpropan-2-yl)oxycarbonylamino]-1-(oxiran-2-yl)propyl]carbamate","tert-butyl N-[(1R)-3-[(2-methylpropan-2-yl)oxycarbonylamino]-1-(oxiran-2-yl)propyl]carbamate","CC(C)(C)OC(=O)NCCC(C1CO1)NC(=O)OC(C)(C)C",0,NA,NA
"2-[[2-Ethoxy-4-[(2-methylpropan-2-yl)oxycarbonylamino]cyclobutyl]amino]butanoic acid","2-[[2-Ethoxy-4-[(2-methylpropan-2-yl)oxycarbonylamino]cyclobutyl]amino]butanoic acid | C15H28N2O5 | CID 107255350",NA,107255350,NA,NA
"Tert-butyl 3-(1-{[(tert-butoxy)carbonyl]amino}ethyl)-3-hydroxyazetidine-1-carboxylate","Tert-butyl 3-(1-{[(tert-butoxy)carbonyl]amino}ethyl)-3-hydroxyazetidine-1-carboxylate | C15H28N2O5 | CID 165755484",NA,165755484,NA,NA
"3-(2-Acetamido-3-methylbutanoyl)oxypropyl 2-amino-3-methylbutanoate","3-(2-Acetamido-3-methylbutanoyl)oxypropyl 2-amino-3-methylbutanoate | C15H28N2O5 | CID 145566299",NA,145566299,NA,NA
"(3S)-1-(tert-Butoxycarbonyl)-3alpha-(tert-butoxycarbonylamino)-4beta-methoxypyrrolidine","Tert-butyl 3-methoxy-4-[(2-methylpropan-2-yl)oxycarbonylamino]pyrrolidine-1-carboxylate | C15H28N2O5 | CID 85079652",NA,85079652,NA,NA
"N,N'-Carbonylbis(L-leucine methyl) ester","CID 85985491 | C15H28N2O5 | CID 85985491",NA,85985491,NA,NA
"tert-butyl (Z)-2-amino-5-hydroxy-3-[[(2-methylpropan-2-yl)oxycarbonylamino]methyl]pent-3-enoate","tert-butyl (Z)-2-amino-5-hydroxy-3-[[(2-methylpropan-2-yl)oxycarbonylamino]methyl]pent-3-enoate","CC(C)(C)OC(=O)C(C(=CCO)CNC(=O)OC(C)(C)C)N",0,NA,NA
"(2S)-2-[[(2R)-4-methyl-2-(propan-2-yloxycarbonylamino)pentanoyl]amino]pentanoic acid","(2S)-2-[[(2R)-4-methyl-2-(propan-2-yloxycarbonylamino)pentanoyl]amino]pentanoic acid","CCCC(C(=O)O)NC(=O)C(CC(C)C)NC(=O)OC(C)C",0,NA,NA
"propan-2-yl N-[2-formyl-3-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]-N-methylcarbamate","propan-2-yl N-[2-formyl-3-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]-N-methylcarbamate | C15H28N2O5 | CID 123271917",NA,123271917,NA,NA
"(2-Formamido-4-methylpentanoyl)oxymethyl 4-methyl-2-(methylamino)pentanoate","(2-Formamido-4-methylpentanoyl)oxymethyl 4-methyl-2-(methylamino)pentanoate | C15H28N2O5 | CID 60034242",NA,60034242,NA,NA
"2-[2-[2-(Methacryloylamino)ethoxy]ethoxy]ethylcarbamic acid tert-butyl ester","tert-butyl N-[2-[2-[2-(2-methylprop-2-enoylamino)ethoxy]ethoxy]ethyl]carbamate | C15H28N2O5 | CID 58924714",NA,58924714,NA,NA
"tert-butyl N-[5-[(2-methylpropan-2-yl)oxycarbonylamino]-1-oxopentan-2-yl]carbamate","tert-butyl N-[5-[(2-methylpropan-2-yl)oxycarbonylamino]-1-oxopentan-2-yl]carbamate | C15H28N2O5 | CID 22961358",NA,22961358,NA,NA
"trans-(3RS, 4RS)-3-[N-(tert-butoxycarbonyl)-L-leucinylamino]-4-hydroxytetrahydrofuran","trans-(3RS, 4RS)-3-[N-(tert-butoxycarbonyl)-L-leucinylamino]-4-hydroxytetrahydrofuran | C15H28N2O5 | CID 131737382",NA,131737382,NA,NA
"(2S)-3-methyl-2-[4-[(2-methylpropan-2-yl)oxycarbonylamino]butanoylamino]pentanoic acid","CID 72569793 | C15H28N2O5 | CID 72569793",NA,72569793,NA,NA
"Tert-butyl 3-hydroxy-2-methyl-4-[(2-methylpropan-2-yl)oxycarbonylamino]pyrrolidine-1-carboxylate","Tert-butyl 3-hydroxy-2-methyl-4-[(2-methylpropan-2-yl)oxycarbonylamino]pyrrolidine-1-carboxylate | C15H28N2O5 | CID 69711695",NA,69711695,NA,NA
"methyl (2S)-3-methyl-2-[methyl-[2-[(2-methylpropan-2-yl)oxycarbonylamino]acetyl]amino]pentanoate","Methyl 3-methyl-2-[methyl-[2-[(2-methylpropan-2-yl)oxycarbonylamino]acetyl]amino]pentanoate | C15H28N2O5 | CID 76617270",NA,76617270,NA,NA
"ethyl 2-[[(2R)-4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]acetate","Ethyl 2-[[4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]acetate | C15H28N2O5 | CID 14236920",NA,14236920,NA,NA
"Boc-IleGly-OEt","Boc-IleGly-OEt | C15H28N2O5 | CID 11392924",NA,11392924,NA,NA
"[(2S)-2-[deuteriomethyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propanoyl] (2S)-3-methyl-2-(methylamino)butanoate","[(2S)-2-[deuteriomethyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propanoyl] (2S)-3-methyl-2-(methylamino)butanoate","CC(C)C(C(=O)OC(=O)C(C)N(C)C(=O)OC(C)(C)C)NC",0,NA,NA
"l-Isoleucylglycine, n-propoxycarbonyl-, propyl ester","l-Isoleucylglycine, n-propoxycarbonyl-, propyl ester | C15H28N2O5 | CID 91726073",NA,91726073,NA,NA
"tert-butyl N-methyl-N-[3-[(2-methylpropan-2-yl)oxycarbonylamino]-4-oxobutyl]carbamate","tert-butyl N-methyl-N-[3-[(2-methylpropan-2-yl)oxycarbonylamino]-4-oxobutyl]carbamate | C15H28N2O5 | CID 123979140",NA,123979140,NA,NA
"Methyl 5-(tert-butylamino)-4-[(1-methoxy-1-oxopropan-2-yl)amino]-3-methyl-5-oxopentanoate","Methyl 5-(tert-butylamino)-4-[(1-methoxy-1-oxopropan-2-yl)amino]-3-methyl-5-oxopentanoate | C15H28N2O5 | CID 53427286",NA,53427286,NA,NA
"methyl 3-[[(2S)-4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]propanoate","Methyl 3-[[4-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]propanoate | C15H28N2O5 | CID 87216010",NA,87216010,NA,NA
"methyl 3-[[(2S,3S)-3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]propanoate","methyl 3-[[(2S,3S)-3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]propanoate","CCC(C)C(C(=O)NCCC(=O)OC)NC(=O)OC(C)(C)C",0,NA,NA
"[1-[Methyl(propan-2-yl)amino]-1-oxopropan-2-yl] 2-[2-methoxypropanoyl(methyl)amino]propanoate","[1-[Methyl(propan-2-yl)amino]-1-oxopropan-2-yl] 2-[2-methoxypropanoyl(methyl)amino]propanoate | C15H28N2O5 | CID 59957169",NA,59957169,NA,NA
"Glycyl-l-leucine, n-propoxycarbonyl-, propyl ester","Glycyl-l-leucine, n-propoxycarbonyl-, propyl ester | C15H28N2O5 | CID 91698998",NA,91698998,NA,NA
"Alanylalanine, N,N'-dimethyl-n-propoxycarbonyl-, propyl ester","Alanylalanine, N,N'-dimethyl-n-propoxycarbonyl-, propyl ester | C15H28N2O5 | CID 91718684",NA,91718684,NA,NA
"[[1-[(1-Methoxy-1-oxopropan-2-yl)amino]-4-methyl-1-oxopentan-2-yl]amino] 2,2-dimethylpropanoate","[[1-[(1-Methoxy-1-oxopropan-2-yl)amino]-4-methyl-1-oxopentan-2-yl]amino] 2,2-dimethylpropanoate | C15H28N2O5 | CID 5174127",NA,5174127,NA,NA
"3-[(1-Carboxypropan-2-yl)[3-(morpholin-4-yl)propyl]amino]butanoic acid","CID 138450068 | C15H28N2O5 | CID 138450068",NA,138450068,NA,NA
"2-[(1-Carboxy-1-methylethyl)[3-(morpholin-4-yl)propyl]amino]-2-methylpropanoic acid","CID 138449103 | C15H28N2O5 | CID 138449103",NA,138449103,NA,NA
"tert-butyl N-[4-[3-(dimethylamino)oxetan-3-yl]-2-formyl-1-hydroxybutan-2-yl]carbamate","tert-butyl N-[4-[3-(dimethylamino)oxetan-3-yl]-2-formyl-1-hydroxybutan-2-yl]carbamate | C15H28N2O5 | CID 134312080",NA,134312080,NA,NA
"tert-butyl N-[(E)-4-hydroxybut-2-enyl]-N-[[(2-methylpropan-2-yl)oxycarbonylamino]methyl]carbamate","tert-butyl N-(4-hydroxybut-2-enyl)-N-[[(2-methylpropan-2-yl)oxycarbonylamino]methyl]carbamate | C15H28N2O5 | CID 173145643",NA,173145643,NA,NA
"tert-butyl N-[(3R,6S)-6-[(1S)-1-[[(2S)-2-hydroxypropanoyl]amino]ethyl]oxan-3-yl]carbamate","tert-butyl N-[(3R,6S)-6-[(1S)-1-[[(2S)-2-hydroxypropanoyl]amino]ethyl]oxan-3-yl]carbamate","CC(C1CCC(CO1)NC(=O)OC(C)(C)C)NC(=O)C(C)O",0,NA,NA
"Methyl 2-[[2-ethoxy-4-[(2-methylpropan-2-yl)oxycarbonylamino]cyclobutyl]amino]propanoate","Methyl 2-[[2-ethoxy-4-[(2-methylpropan-2-yl)oxycarbonylamino]cyclobutyl]amino]propanoate | C15H28N2O5 | CID 107255396",NA,107255396,NA,NA
"bis[[(3S,5R)-3,5-dimethylmorpholin-4-yl]methyl] carbonate","CID 77928269 | C15H28N2O5 | CID 77928269",NA,77928269,NA,NA
"tert-butyl (4R)-4-[(S)-deuterio-[ethoxycarbonyl(methyl)amino]methyl]-2,2-dimethyl-1,3-oxazolidine-3-carboxylate","tert-butyl (4R)-4-[(S)-deuterio-[ethoxycarbonyl(methyl)amino]methyl]-2,2-dimethyl-1,3-oxazolidine-3-carboxylate","CCOC(=O)N(C)CC1COC(N1C(=O)OC(C)(C)C)(C)C",0,NA,NA
"tert-butyl (2S)-5-(methylamino)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-5-oxopentanoate","tert-butyl (2S)-5-(methylamino)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-5-oxopentanoate","CC(C)(C)OC(=O)C(CCC(=O)NC)NC(=O)OC(C)(C)C",0,NA,NA
"Tert-butyl 3-({[(tert-butoxy)carbonyl](methyl)amino}methyl)-3-hydroxyazetidine-1-carboxylate","Tert-butyl 3-({[(tert-butoxy)carbonyl](methyl)amino}methyl)-3-hydroxyazetidine-1-carboxylate | C15H28N2O5 | CID 165934899",NA,165934899,NA,NA
"tert-butyl N-[(2S,3S)-1-[[(3S)-2-hydroxyoxolan-3-yl]amino]-3-methyl-1-oxopentan-2-yl]carbamate","CID 73028413 | C15H28N2O5 | CID 73028413",NA,73028413,NA,NA
"tert-butyl N-[1-cyclohexyl-1-hydroxy-3-(methoxyamino)-3-oxopropan-2-yl]carbamate","tert-butyl N-[1-cyclohexyl-1-hydroxy-3-(methoxyamino)-3-oxopropan-2-yl]carbamate | C15H28N2O5 | CID 13478170",NA,13478170,NA,NA
"tert-butyl (3R,4R)-3-(hydroxymethyl)-4-[(2-methylpropan-2-yl)oxycarbonylamino]pyrrolidine-1-carboxylate","Tert-butyl 3-{[(tert-butoxy)carbonyl]amino}-4-(hydroxymethyl)pyrrolidine-1-carboxylate | C15H28N2O5 | CID 15023854",NA,15023854,NA,NA
"(2S,4S)-tert-Butyl 4-((tert-butoxycarbonyl)amino)-2-(hydroxymethyl)pyrrolidine-1-carboxylate","(2S,4S)-tert-Butyl 4-((tert-butoxycarbonyl)amino)-2-(hydroxymethyl)pyrrolidine-1-carboxylate | C15H28N2O5 | CID 59284859",NA,59284859,NA,NA
"Alanylalanine, N,N'-dimethyl-N-ethoxycarbonyl-, butyl ester","Alanylalanine, N,N'-dimethyl-N-ethoxycarbonyl-, butyl ester | C15H28N2O5 | CID 91714260",NA,91714260,NA,NA
"l-Leucylglycine, n-propoxycarbonyl-, propyl ester","l-Leucylglycine, n-propoxycarbonyl-, propyl ester | C15H28N2O5 | CID 91725997",NA,91725997,NA,NA
"Tert-butyl N-[5-[(2-methylpropan-2-yl)oxycarbonylamino]-3-oxopentyl]carbamate","tert-butylN-(5-{[(tert-butoxy)carbonyl]amino}-3-oxopentyl)carbamate | C15H28N2O5 | CID 15308381",NA,15308381,NA,NA
"2-[1,2-Bis(tert-butyloxycarbonyl)hydrazino]-3-pentanone","tert-butyl N-[(2-methylpropan-2-yl)oxycarbonylamino]-N-(3-oxopentan-2-yl)carbamate | C15H28N2O5 | CID 11823244",NA,11823244,NA,NA
"tert-butyl N-[(2S)-1-[[(3S)-2-hydroxyoxolan-3-yl]amino]-4-methyl-1-oxopentan-2-yl]carbamate","tert-butyl N-[1-[(2-hydroxyoxolan-3-yl)amino]-4-methyl-1-oxopentan-2-yl]carbamate | C15H28N2O5 | CID 22444824",NA,22444824,NA,NA
"2,7-Dimethoxy-1,4,5,8-tetrahydronaphthalene","Naphthalene, 1,4,5,8-tetrahydro-2,7-dimethoxy- | C12H16O2 | CID 13950331",NA,13950331,NA,NA
"1-Bicyclo(2.2.1)hept-5-en-2-ylpentane-1,4-dione","1-Bicyclo(2.2.1)hept-5-en-2-ylpentane-1,4-dione | C12H16O2 | CID 12497338",NA,12497338,NA,NA
"Sedanonic Acid Lactone","Sedanonic acid lactone | C12H16O2 | CID 10932278",NA,10932278,NA,NA
"Octahydro-4,7-methano-1H-indenedicarbaldehyde","Octahydro-4,7-methano-1H-indenedicarbaldehyde | C12H16O2 | CID 20161920",NA,20161920,NA,NA
"(2E,5S,6E,8E,10E)-5-hydroxydodeca-2,6,8,10-tetraenal","(2E,5S,6E,8E,10E)-5-hydroxydodeca-2,6,8,10-tetraenal | C12H16O2 | CID 129320371",NA,129320371,NA,NA
"Dodeca-2,4,8,10-tetraenoic acid","Dodeca-2,4,8,10-tetraenoic acid | C12H16O2 | CID 54286740",NA,54286740,NA,NA
"5,11-Dodecadiynoic acid","5,11-Dodecadiynoic acid | C12H16O2 | CID 5312604",NA,5312604,NA,NA
"dodeca-2,6,8,10-tetraenoic acid","Dodeca-2,6,8,10-tetraenoic acid | C12H16O2 | CID 53660228",NA,53660228,NA,NA
"Norpechuelone","3,8-Dimethyl-1,4,5,7,8,8a-hexahydroazulene-2,6-dione | C12H16O2 | CID 101413292",NA,101413292,NA,NA
"1-(Allyloxy)-4-propoxybenzene","1-Allyloxy-4-propoxybenzene | C12H16O2 | CID 24744918",NA,24744918,NA,NA
"(2S)-2-[3-(Benzyloxy)propyl]oxirane","2-[3-(Benzyloxy)propyl]oxirane | C12H16O2 | CID 11790033",NA,11790033,NA,NA
"3-butylidene-1,3,3a,4,5,6-hexahydro-2-benzofuran-1-one","3-Butylidene-3a,4,5,6-tetrahydro-2-benzofuran-1(3H)-one | C12H16O2 | CID 71417835",NA,71417835,NA,NA
"2,6-Diisopropylcyclohexa-2,5-diene-1,4-dione","2,6-Diisopropylbenzoquinone | C12H16O2 | CID 642540",NA,642540,NA,NA
"4a,8-dimethyl-1,2,3,4,4a,5,6,8a-octahydronaphthalene-2,6-dione","4a,8-dimethyl-3,4,5,8a-tetrahydro-1H-naphthalene-2,6-dione | C12H16O2 | CID 162866952",NA,162866952,NA,NA
"cis-3-Benzyloxymethylcyclobutanol","3-[(Benzyloxy)methyl]cyclobutan-1-ol | C12H16O2 | CID 10442570",NA,10442570,NA,NA
"2-Benzyl-1,3-dioxepane","2-Benzyl-1,3-dioxepane | C12H16O2 | CID 12320315",NA,12320315,NA,NA
"11,12,13-Trinor-4-Amorphene-3,8-Dione","4,7-Dimethyl-1,3,4,4a,5,8a-hexahydronaphthalene-2,6-dione | C12H16O2 | CID 101418293",NA,101418293,NA,NA
"trans-3-(Benzyloxy)cyclopentan-1-ol","rac-(1R,3R)-3-(benzyloxy)cyclopentan-1-ol | C12H16O2 | CID 68332916",NA,68332916,NA,NA
"6,10-dimethylspiro[4.5]dec-6-ene-2,8-dione","6,10-Dimethylspiro[4.5]dec-6-ene-2,8-dione | C12H16O2 | CID 591228",NA,591228,NA,NA
"3-(Prop-2-en-1-onyl)-2,4,4-trimethylcyclohex-2-en-1-one","3-(Prop-2-en-1-onyl)-2,4,4-trimethylcyclohex-2-en-1-one | C12H16O2 | CID 586582",NA,586582,NA,NA
"(3-(Benzyloxy)cyclobutyl)methanol","(3-(Benzyloxy)cyclobutyl)methanol | C12H16O2 | CID 15221213",NA,15221213,NA,NA
"4-(Hex-5-EN-1-yloxy)phenol","4-Hex-5-enyloxy-phenol | C12H16O2 | CID 3289573",NA,3289573,NA,NA
"[(6R)-8-tricyclo[5.2.1.02,6]dec-4-enyl] acetate","4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydro-, 5-acetate | C12H16O2 | CID 98478",NA,98478,NA,NA
"[(1R,2R,6R,7R,8R)-8-tricyclo[5.2.1.02,6]dec-3-enyl] acetate","Verdyl acetate | C12H16O2 | CID 110655",NA,110655,NA,NA
"4,7-Methano-1H-indenol, 3a,4,5,6,7,7a-hexahydro-, acetate","4,7-Methano-1H-indenol, 3a,4,5,6,7,7a-hexahydro-, acetate | C12H16O2 | CID 108630",NA,108630,NA,NA
"2-(Furan-2-ylmethylidene)heptanal","Heptanal, 2-(2-furanylmethylene)- | C12H16O2 | CID 6022918",NA,6022918,NA,NA
"7-Deoxonarchinol A","Desoxonarchinol A | C12H16O2 | CID 15625238",NA,15625238,NA,NA
"Senkyunolide A","Senkyunolide A | C12H16O2 | CID 3085257",NA,3085257,NA,NA
"[(1R,2R,6R,7S)-3-tricyclo[5.2.1.02,6]dec-4-enyl] acetate","3a,4,5,6,7,7a-Hexahydro-4,7-methano-1H-indenyl acetate | C12H16O2 | CID 13495562",NA,13495562,NA,NA
"(4-Phenyloxan-4-yl)methanol","Tetrahydro-4-phenyl-2H-pyran-4-methanol | C12H16O2 | CID 54772595",NA,54772595,NA,NA
"(5R,6R)-6-(hydroxymethyl)-6,7,8,9-tetrahydro-5H-benzo[7]annulen-5-ol","CID 13467674 | C12H16O2 | CID 13467674",NA,13467674,NA,NA
"4-(4-Hydroxycyclohexyl)phenol","4-(cis-4-Hydroxycyclohexyl)phenol | C12H16O2 | CID 10176498",NA,10176498,NA,NA
"5,8-Methano-2H-1-benzopyran-2-one, 6-ethylideneoctahydro-","5,8-Methano-2H-1-benzopyran-2-one, 6-ethylideneoctahydro- | C12H16O2 | CID 6437737",NA,6437737,NA,NA
"1-phenylcyclohexane-1,2-diol","1,2-Cyclohexanediol, 1-phenyl-, trans- | C12H16O2 | CID 520292",NA,520292,NA,NA
"3-hydroxy-4a,5-dimethyl-2,4a,5,6,7,8-hexahydronaphthalen-2-one","3-Hydroxy-4a,5-dimethyl-5,6,7,8-tetrahydronaphthalen-2-one | C12H16O2 | CID 162936378",NA,162936378,NA,NA
"4-hydroxy-3a-methyl-2,7-dimethylidene-octahydro-1H-inden-1-one","4-hydroxy-3a-methyl-2,7-dimethylidene-4,5,6,7a-tetrahydro-3H-inden-1-one | C12H16O2 | CID 162982103",NA,162982103,NA,NA
"2-Methyl-2-phenethyl-1,3-dioxolane","2-Methyl-2-phenethyl-1,3-dioxolane | C12H16O2 | CID 11830267",NA,11830267,NA,NA
"5-hydroxy-4a-methyl-8-methylidene-1,2,4a,5,6,7,8,8a-octahydronaphthalen-2-one","5-hydroxy-4a-methyl-8-methylidene-5,6,7,8a-tetrahydro-1H-naphthalen-2-one | C12H16O2 | CID 85416120",NA,85416120,NA,NA
"3-(4-Ethylphenyl)butanoic acid","3-(4-Ethylphenyl)butanoic acid | C12H16O2 | CID 19913191",NA,19913191,NA,NA
"Acetic acid, 3-cyclohex-1-enyl-1-methylprop-2-ynyl ester","Acetic acid, 3-cyclohex-1-enyl-1-methylprop-2-ynyl ester | C12H16O2 | CID 585074",NA,585074,NA,NA
"2-(2,6-Diethylphenyl)acetic acid","2-(2,6-Diethylphenyl)acetic acid | C12H16O2 | CID 55265916",NA,55265916,NA,NA
"Tetrahydro-2-(4-methylphenoxy)-2H-pyran","Tetrahydro-2-(4-methylphenoxy)-2H-pyran | C12H16O2 | CID 114531",NA,114531,NA,NA
"2-Benzyl-4-methyl-1,3-dioxane","1,3-Dioxane, 4-methyl-2-(phenylmethyl)- | C12H16O2 | CID 95634",NA,95634,NA,NA
"butyl 2-phenylacetate","Butyl phenylacetate | C12H16O2 | CID 31210",NA,31210,NA,NA
"2-methyl-6-(3-methylbut-2-en-1-yl)benzene-1,4-diol","2-Methyl-6-prenylquinol | C12H16O2 | CID 14761703",NA,14761703,NA,NA
"6-[(E)-Hept-1-Enyl]-Alpha-Pyrone","6-[(E)-Hept-1-enyl]-alpha-pyrone | C12H16O2 | CID 71697533",NA,71697533,NA,NA
"3-methyl-3-(5-methylfuran-2-yl)cyclohexan-1-one","Gpzsnzktxmoiph-uhfffaoysa- | C12H16O2 | CID 2755450",NA,2755450,NA,NA
"Carquejol Acetate","Carquejol acetate | C12H16O2 | CID 208438",NA,208438,NA,NA
"[(p-Isopropylphenoxy)methyl]oxirane","[(p-Isopropylphenoxy)methyl]oxirane | C12H16O2 | CID 102765",NA,102765,NA,NA
"Nocapyrone E","Nocapyrone E | C12H16O2 | CID 53345949",NA,53345949,NA,NA
"Cuminyl Acetate","Cuminyl acetate | C12H16O2 | CID 100990",NA,100990,NA,NA
"4-methyl-2-(1-phenylethyl)-1,3-dioxolane","2-Phenylpropanal propylene glycol acetal | C12H16O2 | CID 236687",NA,236687,NA,NA
"4-(benzyloxy)pentan-2-one","4-Phenylmethoxypentan-2-one | C12H16O2 | CID 13214354",NA,13214354,NA,NA
"2-ethyl-2-methyl-4-oxatricyclo[4.4.0.0¹,³]dec-7-en-5-one","1-Ethyl-1-methyl-1a,3a,6,7-tetrahydrocyclopropa[c][2]benzofuran-3-one | C12H16O2 | CID 158018",NA,158018,NA,NA
"2-(3-Propan-2-ylphenyl)propanoate","2-(3-Isopropylphenyl)propanoic acid | C12H16O2 | CID 10307922",NA,10307922,NA,NA
"2-(hydroxymethyl)-3-(pent-1-en-1-yl)phenol","2-(Hydroxymethyl)-3-(pent-1-en-1-yl)phenol | C12H16O2 | CID 53751793",NA,53751793,NA,NA
"3-(4-Methylphenyl)pentanoic acid","3-(4-Methylphenyl)pentanoic acid | C12H16O2 | CID 23456931",NA,23456931,NA,NA
"3-(4-Isopropylphenyl)propionic acid","3-(4-Isopropylphenyl)propionic acid | C12H16O2 | CID 3801021",NA,3801021,NA,NA
"Acetaldehyde, [4-(1,1-dimethylethyl)phenoxy]-","Acetaldehyde, 2-[4-(1,1-dimethylethyl)phenoxy]- | C12H16O2 | CID 166373",NA,166373,NA,NA
"5-(4-methoxyphenyl)pentanal","5-(4-Methoxyphenyl)pentanal | C12H16O2 | CID 13718136",NA,13718136,NA,NA
"Ibufenac","Ibufenac | C12H16O2 | CID 15250",NA,15250,NA,NA
"3-Methyl-5-phenylpentanoic acid","3-Methyl-5-phenylpentanoic acid | C12H16O2 | CID 13570487",NA,13570487,NA,NA
"[Dideuterio(phenyl)methyl] 2,2-dimethylpropanoate","Benzyl pivalate | C12H16O2 | CID 74977",NA,74977,NA,NA
"(2S)-2-ethyl-4-phenylbutanoic acid","2-Ethyl-4-phenylbutanoic acid | C12H16O2 | CID 9964327",NA,9964327,NA,NA
