LookupName,SMILES,CID
"[(1S,2R,3R,5R,7R,10S,11R,14R,15S)-3-hydroxy-15-[(3S,5R)-2-hydroxy-5-[(2S,3R)-3-(hydroxymethyl)-3-methyloxiran-2-yl]oxolan-3-yl]-2,6,6,10-tetramethyl-7-pentacyclo[12.3.1.01,14.02,11.05,10]octadecanyl] 8-methyldecanoate",NA,0
"[(3S,4S,6bS,8R,8aR,9S,10R,14bR)-3,8-dihydroxy-4,6b,10,11,11,14b-hexamethyl-9-(3-methylbut-2-enoyloxy)-8a-(3-methylbut-2-enoyloxymethyl)-2,3,4a,5,6,6a,7,8,9,10,12,12a,14,14a-tetradecahydro-1H-picen-4-yl]methyl 3-methylbut-2-enoate",NA,0
"[9-(2,3-Dimethylpentanoyloxy)-14-hydroxy-15-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-7,12,16-trimethyl-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] 2,3-dimethylpentanoate",NA,91188790
"2,6-Dihydroxybenzoic acid",NA,9338
Indolepyruvate,NA,803
Itaconic acid (Chimeric precursor selection),NA,811
N6-Acetyllysine,NA,92832
Octadecanedioic acid (Chimeric precursor selection),NA,70095
Pyrrolidonecarboxylic acid,NA,7405
Tartaric acid,NA,444305
(+)-catechin,NA,9064
(-)-Catechin,NA,73160
(-)-Epicatechin,NA,72276
"(3beta,5xi,9xi,18xi,22beta)-22,25-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-xylopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid",NA,45360308
(?)-Epicatechin,NA,72276
(�)-Naringenin,NA,932
15 oxoETE,NA,5280701
5-Feruloylquinic acid,NA,10133609
55916-51-3,NA,10417550
68745-38-0,NA,238782
9-F1t-PhytoP,NA,122367190
9-epi-9-F1t-PhytoP,NA,122367191
Arg-aMCA,NA,163132462
Arg-bMCA,NA,163132464
Arg-gMCA,NA,163132463
Catechin hydrate,NA,439533
D-(+)-Catechin,NA,9064
D-Turanose,NA,54301978
Gamma CECH,NA,133098
Gentiobiose,NA,20056559
Lyoniresinol,NA,317840
Lyoniresinol 30EV,NA,11711453
PE(15:0/18:1); (M-H)- C38H73N1O8P1,NA,-1
PE(16:0/0:0); (M-H)- C21H43N1O7P1,NA,-1
PE(16:0/18:1); (M-H)- C39H75N1O8P1,NA,-1
PE(18:0/0:0); (M-H)- C23H47N1O7P1,NA,-1
PE(18:0/18:1); (M-H)- C41H79N1O8P1,NA,-1
PE(18:1/18:1); (M-H)- C41H77N1O8P1,NA,-1
PE(18:1/18:2); (M-H)- C41H75N1O8P1,NA,-1
PE(P-16:0/18:1); (M-H)- C39H75N1O7P1,NA,-1
PG(16:0/18:1); (M-H)- C40H76O10P1,NA,-1
PG(18:1/18:2); (M-H)- C42H76O10P1,NA,-1
Prosapogenin A,NA,11061578
dihydrocaffeic acid,NA,348154
"((1S,2R,4aR,8aR)-1-acetyloxy-1,4a-dimethyl-6-oxo-7-propan-2-ylidene-2,3,4,5,8,8a-hexahydronaphthalen-2-yl) 3-acetyloxy-2-hydroxy-2-methylbutanoate",NA,45359858
"((1S,3R,3aS,4S,8aR)-1-acetyloxy-3-hydroxy-6,8a-dimethyl-3-propan-2-yl-1,2,3a,4,5,8-hexahydroazulen-4-yl) 4-hydroxybenzoate",NA,14396666
(+)-Catechin,NA,9064
(+)-Epicatechin,NA,182232
"(1,9,9b-trihydroxy-6,6,9a-trimethyl-3,5,5a,7,8,9-hexahydro-1H-benzo(e)(2)benzofuran-5-yl) hexanoate",NA,45359478
"(1R,2R,4aS,6aS,6bR,9R,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",NA,45359549
"(1R,2R,5R,8R,9S,10R,12S)-12-Hydroxy-11-methyl-6-methylene-16-oxo-15-oxapentacyclo(9.3.2.1~5,8~.0~1,10~.0~2,8~)heptadec-13-ene-9-carboxylic acid",NA,92782
"(1R,3R,4S,5R)-1,3,4-trihydroxy-5-((E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl)oxycyclohexane-1-carboxylic acid",NA,10133609
"(1R,3R,4S,6S,8R,9R,10S,11S)-9-(acetyloxy)-8-hydroxy-3,8-dimethyl-12-methylidene-7,13-dioxo-5,14-dioxatricyclo(9.3.0.0⁴,⁶)tetradecan-10-yl 2-methylprop-2-enoate",NA,11464346
"(1R,4Z,9S)-4-(hydroxymethyl)-11,11-dimethyl-8-methylidenebicyclo(7.2.0)undec-4-en-3-one",NA,13970045
"(2,3-dihydroxypropoxy)(3-(hexadecanoyloxy)-2-(octadec-9-enoyloxy)propoxy)phosphinic acid",NA,-1
(2-((3-(hexadecanoyloxy)-2-(octadec-9-enoyloxy)propyl phosphono)oxy)ethyl)trimethylazanium,NA,5497103
(2-(hexadecanoyloxy)-3-(octadec-11-enoyloxy)propoxy)(((2.3.4.5.6-pentahydroxycyclohexyl)oxy))phosphinic acid,NA,53480068
(2-aminoethoxy)(2-(hexadecanoyloxy)-3-(octadec-11-enoyloxy)propoxy)phosphinic acid,NA,53479621
(2E)-2-cyano-N-(2-indol-3-ylethyl)-3-(5-morpholin-4-yl(2-furyl))prop-2-enamide M+formate,NA,1133225
"(2R)-2-((E)-3-(3-((1R)-1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy)carbonyl-2-(3,4-dihydroxyphenyl)-7-hydroxy-1-benzofuran-5-yl)prop-2-enoyl)oxy-3-(3,4-dihydroxyphenyl)propanoic acid",NA,46224244
"(2S,3S)-3,5,7-trihydroxy-6-methyl-2-(3,4,5-trihydroxyphenyl)-2,3-dihydrochromen-4-one",NA,26087902
"(3-((2,3-dihydroxypropoxy)-hydroxyphosphoryl)oxy-2-hexadecanoyloxypropyl) hexadecanoate",NA,65144
"(5E,8Z)-4,7-dihydroxy-2-methyl-2,3,4,7-tetrahydrooxecin-10-one",NA,22298548
"(6E,10E)-2-hydroxy-2,6,10-trimethyl-12-(2-oxochromen-7-yloxy)dodeca-6,10-dien- 3-one M+formate",NA,3949404
"(7-(3,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)heptan-3-yl) acetate",NA,45360153
"(8,8-dimethyl-2,10-dioxo-9H-pyrano(2,3-f)chromen-9-yl) (Z)-2-methylbut-2-enoate",NA,51136479
(E)-Aconitic Acid,NA,444212
"1,2,4-Benzenetricarboxylic acid",NA,10708
"1,3,6,8-Tetrahydroxy-2-(1-hydroxyhexyl)anthraquinone",NA,22049
"1-(2,4,5-trimethoxyphenyl)-1,2,3,4-tetrahydrobeta-carboline-3-carboxylic acid",NA,3757243
"1-(2,5-dihydroxyphenyl)-3-hydroxybutan-1-one",NA,23789031
1-(3-METHYL-1H-PYRAZOLE-5-CARBONYL)-4-PHENYL-3-(PYRROLIDIN-1-YL)PIPERIDIN-4-OL,NA,87053358
"1-(8-hydroxy-3-methyl-1-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl)oxynaphthalen-2-yl)ethanone",NA,12313291
1-(9Z-octadecenoyl)-sn-glycero-3-phosphoserine,NA,9547099
1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphoethanolamine,NA,9546802
1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphoethanolamine,NA,9546749
1171959-81-1,NA,44054583
1175543-03-9,NA,44480214
1421448-80-7,NA,71799924
1616391-87-7,NA,117072552
1723581,NA,5351896
1792831,NA,10459
2'-Hydroxy-4'-Methoxychalcone M+acetate,NA,265720
"2(5H)-Furanone, 5-hydroxy-4-(2-(octahydro-2,3-dihydroxy-5,6,8a-trimethylspiro(naphthalene-1(2H),2'-oxiran)-5-yl)ethyl)-",NA,23986038
"2,2',5'-Trihydroxychalcone",NA,5805298
"2,4-dihydroxyheptadec-16-ynyl acetate",NA,3952079
2-((3-(1H-indol-3-yl)propanoyl)amino)butanoic acid,NA,17585275
2-((4-methoxyphenyl)carbonylamino)acetic acid,NA,128847
"2-(2-hydroxy-6-methylhept-5-en-2-yl)-7-(3-methylbut-2-enyl)-2,3-dihydro-1-benzofuran-5-carboxylic acid",NA,10383781
"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6,8-dimethoxychromen-4-one",NA,5321859
2-(6-hydroxyhexyl)-3-methylidenebutanedioic acid,NA,23872059
2-(benzylamino)butanedioic acid,NA,21714
2-Amino-5-nitrophenol,NA,4984721
2-HYDROXYHEXANEDIOIC ACID,NA,193530
"2-Hydroxy-4,5',8a'-trimethyl-1'-oxo-4-vinyloctahydro-1'H-spiro(cyclopentane-1,2'-naphthalene)-5'-carboxylic acid",NA,57509504
2-Methoxy-5-nitrophenol,NA,69471
2-Methylhippuric acid,NA,91637
2-O-E-p-coumaroyl alphitolic acid,NA,70697870
2-hexyl-3-hydroxypentanedioic acid,NA,57509503
2-methyl-6-nitro-4(1H)-quinolone,NA,232606
"2H-Benz(1,2)anthra(10,4a-b)oxirene-7,8(3H,12bH)-dione, 3a,4,5,6,7a,7b-hexahydro-2,3a,7b,12-tetrahydroxy-5-methyl-",NA,23874505
3 4 dihydroxy cinnamic acid caffeic acid,NA,2518
3 4 hydroxyPhenyl PropionicAcid,NA,10394
"3,5-dihydroxy-2-(4-hydroxyphenyl)-7-(3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy-2,3-dihydrochromen-4-one",NA,14282776
"3,7,4'-Trihydroxyflavone (5-Deoxykampferol)",NA,5281611
3-((4-Chlorobenzoyl)Amino) propanoic acid,NA,1235725
"3-(2-(4-hydroxy-3-methoxyphenyl)-2-oxoethyl)-6,7-dimethoxy-3-hydroisobenzofura n-1-one",NA,16433322
"3-(4-hydroxy-3-methoxyphenyl)-2-(hydroxymethyl)-2,3-dihydro-7H-(1,4)dioxino(2,3-g)chromen-7-one",NA,14282046
3-Deoxo-3Beta-Hydroxymexicanolide 16-Enol Ether,NA,6708594
3-Hydroxyaspartic acid,NA,5425
3-O-phenylethyl-cyclopolic acid,NA,0
3-butyl-4-hydroxy-1-phenylhydroquinolin-2-one,NA,54685621
3-coumaric acid,NA,637541
"3-hydroxy-1-methoxy-9,10-dioxo-9,10-dihydroanthracene-2-carbaldehyde",NA,2948
3-indol-3-yl-2-(2-(4-methoxyphenoxy)acetylamino)propanoic acid,NA,2792633
"3-phenyl-2-((3,4,5-trimethoxyphenyl)carbonylamino)propanoic acid",NA,2787316
"3a-hydroxy-3,5a,9-trimethyl-3,4,5,6,7,9b-hexahydrobenzo(g)(1)benzofuran-2,8-dione",NA,57509430
4'-Demethylpodophyllotoxin,NA,122667
4'-Hydroxypropiophenone,NA,6271
"4-((E)-3-(1-carboxy-2-(3,4-dihydroxyphenyl)ethoxy)-3-oxoprop-1-enyl)-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-3-carboxylic acid",NA,6123454
"4-(7-hydroxy-6-methoxy-2,3-dimethyl-1,2,3,4-tetrahydronaphthalen-1-yl)benzene-1,2-diol",NA,45360345
"4-hydroxy-3-((2E)-4-hydroxy-3,7-dimethylocta-2,6-dienyl)-5-((E)-4-hydroxy-3-methylbut-2-enyl)benzoic acid",NA,45360055
"4-methylcyclohexyl 6-(4-hydroxy-3-methoxyphenyl)-4-methyl-2-oxo-1,3,6-trihydro pyrimidine-5-carboxylate",NA,3103253
4-methylumbelliferone,NA,5280567
490-78-8,NA,10279
"5,7-Dihydroxy-2'-methoxyflavone",NA,5378210
"5,7-Dihydroxyflavanone",NA,238782
"5,7-dihydroxy-3,6-dimethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one",NA,5281695
"5-((17-(5,6-dihydroxy-6-methylheptan-2-yl)-3,12-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta(a)phenanthren-2-yl)oxy)-3-hydroxy-3-methyl-5-oxopentanoic acid",NA,14506482
"5-(2-(FURAN-3-YL)ETHYL)-8A-(HYDROXYMETHYL)-5,6-DIMETHYL-3,4,4A,6,7,8-HEXAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",NA,12310371
5-Acetylsalicylic acid,NA,83151
5-HEPE,NA,6439678
5-HYDROXYDECANOIC ACID,NA,1825
"5-hydroxy-7-(2-(2-hydroxy-5-oxo-2H-furan-3-yl)ethyl)-7,8-dimethyl-5,6,6a,8,9,10-hexahydro-1H-benzo(d)(2)benzofuran-3-one",NA,57509448
57524-89-7 M+formate,NA,5225092
6-Methoxyluteolin,NA,5317284
6-Oxocativic acid,NA,23843920
"6-formyl-5-hydroxy-10-(hydroxymethyl)-3-methylidene-2-oxo-2H,3H,3aH,4H,5H,8H,9H,11aH-cyclodeca(b)furan-4-yl 2-methylbutanoate",NA,102512847
611-71-2,NA,11914
"7-(3,5-dihydroxy-4-(4-hydroxyphenyl)-2-methoxyphenyl)-3-methoxy-3,4-dihydrooxepine-2,5-dione",NA,45782743
7-Hydroxy-3(4-methoxyphenyl) coumarin,NA,5393174
"8-((2,6-dimethylpiperidyl)methyl)-7-hydroxy-4-phenylchromen-2-one",NA,5348415
8-desmethyl-sideroxylin,NA,44258359
"8-hydroxy-5,8a-dimethyl-3-methylidene-3a,4,4a,8,9,9a-hexahydrobenzo(f)(1)benzofuran-2,7-dione",NA,14021268
896812-29-6,NA,1836407
997-55-7,NA,65065
ACon1 000943,NA,23874480
AKOS024459977,NA,71691718
AKOS037515294,NA,5315958
ANISOCOUMARIN H,NA,14376449
Aesculetin,NA,5281416
Ala-phe,NA,96814
Alpha-Alectoronic acid,NA,15558610
Alpha-collatolic acid,NA,10650
Alternariol monomethyl ether,NA,5360741
Altersetin,NA,54724952
Atranone B,NA,102354388
Atranorin,NA,68066
Benzenesulfonic acid,NA,7371
Blennin B,NA,540389
Blumeatin,NA,70696494
Breynioside A,NA,11176815
CHEBI:181047,NA,57509456
CHEBI:181090,NA,44715844
CHEBI:181237,NA,45360381
CHEBI:181307,NA,75528932
CHEBI:182063,NA,60208863
CHEBI:182325,NA,51136252
CHEBI:182491,NA,45359303
CHEBI:182895,NA,38362553
Catechin,NA,9064
Centrolobol,NA,11771038
Cilazapril,NA,56330
Cortisol; LC-tDDA; CE10,NA,5754
Cortodoxone M+formate,NA,227112
Coumaric acid (isomer of 131),NA,322
Dihydrokaempferol,NA,122850
Echinocystic acid-3-O-glucoside,NA,476537
Eurycomanone,NA,13936691
F0850-4763,NA,5348527
FA 9:2+1O,NA,6293976
FAHFA 28:0,NA,133053746
FAHFA 34:0,NA,72189985
FAHFA 34:2,NA,134776071
FAHFA 36:1,NA,168322841
FAHFA 38:4,NA,134767661
GRAYANOTOXIN I,NA,9548612
Gigantol,NA,3085362
Glycochenodeoxycholic acid; LC-tDDA; CE30,NA,12544
HEXADECANEDIOIC ACID,NA,10459
Heminordihydroguaiaretic acid,NA,122821
Heneicosanoic acid,NA,16898
Isocitrate,NA,1198
Isoimperatorin,NA,68081
"Longilactone, delta-4(18)-Isomer, 2alpha-alcoho",NA,102571623
MCULE-1046953863,NA,44715298
MEGxm0 000269,NA,23900048
MEGxp0 000018,NA,23983652
MEGxp0 000977,NA,23757049
MEGxp0 001925,NA,23786454
MGMG 18:3,NA,139291884
Maesopsin,NA,160803
Matairesinol,NA,119205
Met-DCA,NA,163145539
Met-bMCA,NA,163126711
Methyl indole-3-carboxylate,NA,589098
Monoethyl phthalate,NA,75318
"N-(2-(2-methylphenoxy)ethyl)(3,4,5-trimethoxyphenyl)carboxamide M+formate",NA,2876995
N-ACETYL-ASPARTIC ACID,NA,65065
N-Acetyl-tyrosine; LC-tDDA; CE30,NA,68310
N-Acetyldopamine,NA,100526
N-Hydroxybenzamide,NA,10313
N-acetyl-O-methyltyrosine,NA,3394278
NL3680000,NA,5375048
NORDIHYDROGUAIARETIC ACID,NA,4534
Noreugenin,NA,5375252
Octyl sulfate,NA,5121662
Okanin-4'-O-glucoside,NA,6441269
Olivetolcarboxylic acid,NA,2826719
Ornithine-UDCA,NA,163181766
PC(16:0 14:0)(2-((3-(hexadecanoyloxy)-2-(tetradecanoyloxy)propyl phosphonato)oxy)ethyl)trimethylazanium,NA,24778679
PE(16:0 18:1)(2-aminoethoxy)(3-(hexadecanoyloxy)-2-(octadec-9-enoyloxy)propoxy)phosphinic acid,NA,5283496
PE(17:1/0:0),NA,42607464
PE(22:0/0:0),NA,52925144
PG 36:2,NA,13921353
PI 34:1,NA,138234040
PREGNENOLONE SULFATE,NA,105074
PS(18:0/0:0),NA,42607474
Phe-aMCA,NA,163176171
Phenylglucoside,NA,65080
Phenylglyoxylic acid,NA,11915
"Pregn-4-en-18-al, 11,21-dihydroxy-3,20-dioxo-, (11.beta.)- M+formate",NA,521381
Propylparaben,NA,7175
Rhamnetin,NA,5281691
Rubone,NA,5951499
SMND-309,NA,45138954
STL460630,NA,16400020
Scutellarein 4'-methyl ether,NA,11174076
Sinapic acid,NA,10743
Sinensin,NA,10456395
Solabegron,NA,9887812
"Spiro(furo(4,3,2-ij)pyrano(4',3':4,5)cyclohepta(1,2-f)(2)benzopyran-7(9H),2'-oxirane)-1,5,9,13(2H,3aH,11H)-tetrone, 5a,6,6a,13a,13b,13c-hexahydro-2,5a,11,11,13a-pentamethyl-",NA,44715348
T9EAH8NHTC,NA,736172
TETRADECANEDIOIC ACID,NA,13185
TRANS-ACONITATE,NA,444212
TXB1,NA,16061114
Tanshinone Iia,NA,164676
Tectochrysin (5-hydroxy-7-methoxyflavone),NA,5281954
Trinexapac,NA,14371531
Urolithin C,NA,60198001
Yps,NA,157049329
a Zearalenol,NA,134602
aigialomycin D,NA,11724428
dehydrocholic acid,NA,6674
ethyl 4-((3-methoxyphenyl)carbamoyl)-3-methyl-2-oxo-1-oxa-8-azaspiro(4.5)dec-3-ene-8-carboxylate,NA,50757808
ginkgolide B,NA,11973122
heminordihydroguaiaretic acid,NA,122821
"methyl (1S,4aR,6S,7R,7aS)-4a,7-dihydroxy-6-((E)-3-(4-hydroxyphenyl)prop-2-enoyl)oxy-7-methyl-1-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy-1,5,6,7a-tetrahydrocyclopenta(c)pyran-4-carboxylate",NA,23815404
"methyl 2-(2,6-dihydroxy-4-methylbenzoyl)-3,5-dimethoxybenzoate",NA,23983701
"methyl 2-(4,5-dihydroxy-6-methoxy-3,6-dimethyl-2-oxocyclohex-3-en-1-yl)oxy-4-hydroxy-3,6-dimethylbenzoate",NA,44715229
or selection),NA,110062420
protocatechuic acid,NA,72
trans-4-Hydroxycyclohexanecarboxylic acid,NA,151138
BMP 16:0/16:0,NA,-1
BMP 16:0_18:2,NA,138191722
FA 12:0,NA,3893
FA 15:0,NA,13849
FA 18:0,NA,5281
FA 19:6,NA,-1
FA 20:1,NA,5282767
FA 20:5,NA,446284
FA 22:1,NA,5281116
FA 23:0,NA,17085
FA 26:0,NA,10469
LPA 15:0,NA,17786738
LPA 18:0,NA,89567
LPA 18:2,NA,20835023
PE 15:0/15:0,NA,-1
PE O-36:3,NA,-1
"(2-hydroxy-2-oxo-1,3,2λ⁵-dioxaphospholan-4-yl)methyl octadeca-9,12-dienoate",NA,76040436
"(2S)-2-[[(4R)-4-[(3R,5R,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]pentanedioic acid",NA,22508519
"(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[2-hydroxy-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxypropoxy]oxane-2-carboxylic acid",NA,0
"(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-10,13-dimethyl-17-[(2R)-5,5,5-trihydroxypentan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol",NA,76063241
"1,3,4-trihydroxy-5-(4-hydroxybenzoyloxy)cyclohexane-1-carboxylic acid",NA,85049956
1-Heptadecanoyl-sn-glycero-3-phosphate(2-),NA,71627210
2-(12-Hydroxyoctadecanoylamino)pentanedioic acid,NA,155138006
2-Oxosuberate,NA,146903
2-Pentanamido-3-phenylpropanoic acid,NA,13890535
"2-[(3S)-2,5-dioxooxolan-3-yl]acetic acid",NA,239163
"2-[2-[2-[2-(2-Ethyl-2,3,4,5,6-pentahydroxyhexanoyl)oxyethoxy]ethoxy]ethoxy]ethyl 2-ethyl-2,3,4,5,6-pentahydroxyhexanoate",NA,87252601
"2-[[(4R)-4-[(3S,10R,13R,17R)-7-hydroxy-10,13-dimethyl-3-sulfooxy-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]acetic acid",NA,0
2-[[3-(3-Cyclopentylpropanoyloxy)-2-hydroxypropoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium,NA,142448443
"3,10-dihydroxy-4,9-dimethyldodec-6-enedioic acid",NA,156602896
"4-[7-(acetyloxy)-4,11-dihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl]pentanoic acid",NA,23590378
"5,9-dimethyl-14,16-dioxo-19-(propan-2-yl)-15-oxapentacyclo[10.5.2.0¹,¹⁰.0⁴,⁹.0¹³,¹⁷]nonadec-18-ene-5-carboxylic acid",NA,306537
"6-[(8a-carboxy-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-yl)oxy]-4-[carboxy(carboxymethoxy)methoxy]-3,5-dihydroxyoxane-2-carboxylic acid",NA,131751632
"6-{[9a,11a-dimethyl-1-(6-methylheptan-2-yl)-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,21954152
"8-(acetyloxy)-2-hydroxy-10-(4-hydroxy-3-methoxyphenyl)-3-methoxy-5H,5aH,6H,7H,8H,9H,10H,11H,11aH,12H-cycloocta[b]naphthalen-6-yl acetate",NA,163047180
Creoside I,NA,163097819
Danshensu,NA,11600642
Fenozan,NA,88389
Hydrocaffeic Acid,NA,348154
"Methyl (3alpha,5beta,7alpha,12alpha)-7-acetoxy-3,12-dihydroxycholan-24-oate",NA,99286
"N-Acetyl-3,4-Dihydroxy-L-Phenylalanine",NA,13987867
Nonadecylresorcinol glucuronide,NA,156960848
[(2S)-2-ethylhexyl] 3-[[3-[(2R)-2-ethylhexoxy]-3-oxopropyl]sulfanylmethylsulfanyl]propanoate,NA,44153883
"[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (9Z,12Z)-heptadeca-9,12-dienoate",NA,75958063
jasmonic acid (compound 10),NA,163139574
2-Pyrocatechuic acid,NA,19
3-Methoxyphenylacetate ,NA,15719
BENZALDEHYDE (Chimeric precursor selection),NA,240
Gluconic acid,NA,10690
Vaccenic acid (Chimeric precursor selection),NA,5281127
93559-25-2,NA,13347314
Licoflavanone,NA,14218028
PE(16:0/18:2); (M-H)- C39H73N1O8P1,NA,-1
PE(16:1/0:0); (M-H)- C21H41N1O7P1,NA,-1
Quercetin,NA,5280343
"(1R,2R,4aR,8aS)-1-(2-(furan-3-yl)ethyl)-2,4a,5-trimethyl-2,3,4,7,8,8a-hexahydronaphthalene-1-carboxylic acid",NA,23872147
"(2R,3R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-7-(3-methylbut-2-enoxy)-2,3-dihydrochromen-4-one",NA,23900109
"(2R,3R,6R)-5-((1E,3E)-hepta-1,3-dienyl)-2,3-dihydroxy-6-(hydroxymethyl)cyclohexan-1-one",NA,23899999
"(3aR,4R,5aS,6S,9aR,9bS)-4,6-dihydroxy-5a,9-dimethyl-3-methylidene-4,5,6,7,9a,9b-hexahydro-3aH-benzo(g)(1)benzofuran-2-one",NA,14191290
"(4,5-dihydroxy-3,4-bis(hydroxymethyl)-4a,8,8-trimethyl-5,6,7,8a-tetrahydro-1H-naphthalen-1-yl) octanoate",NA,-1
"(6Z,10E)-4-Hydroxy-6-(hydroxymethyl)-10-methyl-3-methylene-3a,4,5,8,9,11a-hexahydrocyclodeca(b)furan-2(3H)-one",NA,134737288
"(9E)-11a-hydroxy-3,6,10-trimethyl-6,7,8,11-tetrahydro-4H-cyclodeca(b)furan-2,5-dione",NA,71694468
"(E)-1-(3,4-dihydroxy-2,6-dimethoxyphenyl)-3-phenylprop-2-en-1-one",NA,24041588
(E)-2-Undecenedioic acid,NA,15369586
"(E,2S,3R,4R,5S)-4-acetyloxy-2-amino-3,5,14-trihydroxyicos-6-enoic acid",NA,24066884
"1,2-Dioleoyl-sn-glycero-3-phospho-rac-1-glycerol",NA,11846228
"1,7-bis(4-hydroxyphenyl)heptan-3-one",NA,14608480
"1,9b-dihydroxy-6,6,9a-trimethyl-1,5,5a,7,8,9-hexahydrobenzo(e)(2)benzofuran-3-one",NA,45783128
"1-(2-hydroxy-6-methyl-4-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl)oxyphenyl)ethanone",NA,45783012
1-Myristoyl-2-hydroxy-sn-glycero-3-phosphate,NA,9547180
"1-Naphthaleneheptanoic acid, 1,2,6,7,8,8a-hexahydro-beta,delta-dihydroxy-2-methyl-8-(2-methyl-1-oxobutoxy)-, (betaR,deltaR,1S,2S,8S,8aR)-",NA,23899997
"11-methyl-2,7-dimethylidene-6,12-dioxo-5,14-dioxatricyclo(9.2.1.0⁴,⁸)tetradec-1(13)-en-9-yl 2-methylprop-2-enoate",NA,14807501
1198-84-1,NA,328
15-HEPE,NA,16061131
159121-97-8,NA,158361
17199-29-0,NA,439616
"2',4'-Dihydroxy-4-Methoxychalcone",NA,5711223
"2',4'-Dihydroxychalcone",NA,5376979
"2',4-Dihydroxy-3,4',6'-Trimethoxychalcone",NA,5955473
"2',6'-dihydroxy-4'-methoxydihydrochalcone",NA,169676
"2(5H)-Furanone, 5-((1S,2S,3R,4R,7S)-5,7-dihydroxy-4,7-dimethyl-8-oxo-6-((2E,4E)-1-oxo-2,4-hexadien-1-yl)-3-((4E)-1-oxo-4-hexen-1-yl)bicyclo(2.2.2)oct-5-en-2-yl)-4-hydroxy-3,5-dimethyl-, (5R)-",NA,98050099
2-((4-methoxyphenyl)carbonylamino)-4-methylpentanoic acid,NA,3144930
"2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-8-(5-hydroxy-5-methyl-2-(prop-1-en-2-yl)hexyl)-3,4-dihydro-2H-1-benzopyran-4-one",NA,12146484
"2-(4-hydroxyphenyl)-7-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl)oxy-2,3-dihydrochromen-4-one",NA,5320102
"2-(bisbenzylamino)-1-(4-hydroxy-3-methoxyphenyl)ethan-1-one, chloride",NA,1097424
2-Benzylsuccinic acid,NA,3858
2-Naphthalene sulfonic acid,NA,8420
"2-acetyl-6-((3-butanoyl-2,4,6-trihydroxy-5-methylphenyl)methyl)-3,5-dihydroxy-4,4-dimethylcyclohexa-2,5-dien-1-one",NA,25096977
2-dec-9-enyl-3-hydroxypentanedioic acid,NA,45359412
"3,4-Dehydro-6-hydroxymellein",NA,5280627
